path	sentence	sentence_normalized	up_votes	down_votes	age	gender	accent	locale	segment_id	source_id	audio_id	start_time_sec	end_time_sec	duration_sec	audio_quality_score	text_quality_score	speaker_id	split
2Lobk49sE0Y/2Lobk49sE0Y_00104.wav			0	0				ps	2Lobk49sE0Y_00104	youtube_amin_sultani	2Lobk49sE0Y	1155.1	1173.1	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00105.wav			0	0				ps	2Lobk49sE0Y_00105	youtube_amin_sultani	2Lobk49sE0Y	1173.1	1191.1	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00106.wav			0	0				ps	2Lobk49sE0Y_00106	youtube_amin_sultani	2Lobk49sE0Y	1191.1	1203.798	12.698	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00107.wav			0	0				ps	2Lobk49sE0Y_00107	youtube_amin_sultani	2Lobk49sE0Y	1203.798	1209.435	5.637	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00108.wav			0	0				ps	2Lobk49sE0Y_00108	youtube_amin_sultani	2Lobk49sE0Y	1209.435	1212.621	3.186	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00109.wav			0	0				ps	2Lobk49sE0Y_00109	youtube_amin_sultani	2Lobk49sE0Y	1212.621	1230.621	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00110.wav			0	0				ps	2Lobk49sE0Y_00110	youtube_amin_sultani	2Lobk49sE0Y	1230.993	1237.371	6.378	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00111.wav			0	0				ps	2Lobk49sE0Y_00111	youtube_amin_sultani	2Lobk49sE0Y	1237.371	1245.531	8.16	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00112.wav			0	0				ps	2Lobk49sE0Y_00112	youtube_amin_sultani	2Lobk49sE0Y	1245.531	1257.251	11.72	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00113.wav			0	0				ps	2Lobk49sE0Y_00113	youtube_amin_sultani	2Lobk49sE0Y	1257.251	1264.994	7.743	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00114.wav			0	0				ps	2Lobk49sE0Y_00114	youtube_amin_sultani	2Lobk49sE0Y	1264.994	1282.994	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00115.wav			0	0				ps	2Lobk49sE0Y_00115	youtube_amin_sultani	2Lobk49sE0Y	1282.994	1300.994	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00116.wav			0	0				ps	2Lobk49sE0Y_00116	youtube_amin_sultani	2Lobk49sE0Y	1300.994	1318.994	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00117.wav			0	0				ps	2Lobk49sE0Y_00117	youtube_amin_sultani	2Lobk49sE0Y	1320.584	1329.84	9.256	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00118.wav			0	0				ps	2Lobk49sE0Y_00118	youtube_amin_sultani	2Lobk49sE0Y	1329.84	1334.927	5.087	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00119.wav			0	0				ps	2Lobk49sE0Y_00119	youtube_amin_sultani	2Lobk49sE0Y	1334.927	1352.927	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00120.wav			0	0				ps	2Lobk49sE0Y_00120	youtube_amin_sultani	2Lobk49sE0Y	1352.927	1357.627	4.7	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00121.wav			0	0				ps	2Lobk49sE0Y_00121	youtube_amin_sultani	2Lobk49sE0Y	1357.627	1361.103	3.476	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00122.wav			0	0				ps	2Lobk49sE0Y_00122	youtube_amin_sultani	2Lobk49sE0Y	1361.103	1366.35	5.247	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00123.wav			0	0				ps	2Lobk49sE0Y_00123	youtube_amin_sultani	2Lobk49sE0Y	1366.35	1384.342	17.992	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00124.wav			0	0				ps	2Lobk49sE0Y_00124	youtube_amin_sultani	2Lobk49sE0Y	1384.342	1390.729	6.387	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00125.wav			0	0				ps	2Lobk49sE0Y_00125	youtube_amin_sultani	2Lobk49sE0Y	1390.729	1408.222	17.493	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00126.wav			0	0				ps	2Lobk49sE0Y_00126	youtube_amin_sultani	2Lobk49sE0Y	1408.222	1413.4	5.178	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00127.wav			0	0				ps	2Lobk49sE0Y_00127	youtube_amin_sultani	2Lobk49sE0Y	1413.4	1421.522	8.122	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00128.wav			0	0				ps	2Lobk49sE0Y_00128	youtube_amin_sultani	2Lobk49sE0Y	1421.522	1439.522	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00129.wav			0	0				ps	2Lobk49sE0Y_00129	youtube_amin_sultani	2Lobk49sE0Y	1441.588	1459.588	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00130.wav			0	0				ps	2Lobk49sE0Y_00130	youtube_amin_sultani	2Lobk49sE0Y	1460.171	1478.171	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00131.wav			0	0				ps	2Lobk49sE0Y_00131	youtube_amin_sultani	2Lobk49sE0Y	1478.171	1487.259	9.088	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00132.wav			0	0				ps	2Lobk49sE0Y_00132	youtube_amin_sultani	2Lobk49sE0Y	1487.259	1496.133	8.874	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00133.wav			0	0				ps	2Lobk49sE0Y_00133	youtube_amin_sultani	2Lobk49sE0Y	1496.133	1512.528	16.395	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00134.wav			0	0				ps	2Lobk49sE0Y_00134	youtube_amin_sultani	2Lobk49sE0Y	1512.528	1517.441	4.913	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00135.wav			0	0				ps	2Lobk49sE0Y_00135	youtube_amin_sultani	2Lobk49sE0Y	1517.441	1525.258	7.817	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00136.wav			0	0				ps	2Lobk49sE0Y_00136	youtube_amin_sultani	2Lobk49sE0Y	1525.258	1533.712	8.454	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00137.wav			0	0				ps	2Lobk49sE0Y_00137	youtube_amin_sultani	2Lobk49sE0Y	1533.712	1542.097	8.385	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00138.wav			0	0				ps	2Lobk49sE0Y_00138	youtube_amin_sultani	2Lobk49sE0Y	1542.097	1560.097	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00139.wav			0	0				ps	2Lobk49sE0Y_00139	youtube_amin_sultani	2Lobk49sE0Y	1562.511	1579.807	17.296	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00140.wav			0	0				ps	2Lobk49sE0Y_00140	youtube_amin_sultani	2Lobk49sE0Y	1579.807	1586.951	7.144	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00141.wav			0	0				ps	2Lobk49sE0Y_00141	youtube_amin_sultani	2Lobk49sE0Y	1586.951	1604.951	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00142.wav			0	0				ps	2Lobk49sE0Y_00142	youtube_amin_sultani	2Lobk49sE0Y	1604.951	1616.843	11.892	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00143.wav			0	0				ps	2Lobk49sE0Y_00143	youtube_amin_sultani	2Lobk49sE0Y	1616.843	1621.886	5.043	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00144.wav			0	0				ps	2Lobk49sE0Y_00144	youtube_amin_sultani	2Lobk49sE0Y	1621.886	1634.419	12.533	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00145.wav			0	0				ps	2Lobk49sE0Y_00145	youtube_amin_sultani	2Lobk49sE0Y	1634.419	1642.778	8.359	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00146.wav			0	0				ps	2Lobk49sE0Y_00146	youtube_amin_sultani	2Lobk49sE0Y	1642.778	1660.778	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00147.wav			0	0				ps	2Lobk49sE0Y_00147	youtube_amin_sultani	2Lobk49sE0Y	1663.271	1673.979	10.708	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00148.wav			0	0				ps	2Lobk49sE0Y_00148	youtube_amin_sultani	2Lobk49sE0Y	1673.979	1682.207	8.228	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00149.wav			0	0				ps	2Lobk49sE0Y_00149	youtube_amin_sultani	2Lobk49sE0Y	1682.207	1690.181	7.974	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00150.wav			0	0				ps	2Lobk49sE0Y_00150	youtube_amin_sultani	2Lobk49sE0Y	1690.181	1700.201	10.02	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00151.wav			0	0				ps	2Lobk49sE0Y_00151	youtube_amin_sultani	2Lobk49sE0Y	1700.201	1705.72	5.519	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00152.wav			0	0				ps	2Lobk49sE0Y_00152	youtube_amin_sultani	2Lobk49sE0Y	1705.72	1709.77	4.05	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00153.wav			0	0				ps	2Lobk49sE0Y_00153	youtube_amin_sultani	2Lobk49sE0Y	1709.77	1722.151	12.381	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00154.wav			0	0				ps	2Lobk49sE0Y_00154	youtube_amin_sultani	2Lobk49sE0Y	1722.151	1727.317	5.166	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00155.wav			0	0				ps	2Lobk49sE0Y_00155	youtube_amin_sultani	2Lobk49sE0Y	1727.317	1745.317	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00156.wav			0	0				ps	2Lobk49sE0Y_00156	youtube_amin_sultani	2Lobk49sE0Y	1745.317	1748.378	3.061	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00157.wav			0	0				ps	2Lobk49sE0Y_00157	youtube_amin_sultani	2Lobk49sE0Y	1748.378	1764.598	16.22	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00158.wav			0	0				ps	2Lobk49sE0Y_00158	youtube_amin_sultani	2Lobk49sE0Y	1764.598	1782.598	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00159.wav			0	0				ps	2Lobk49sE0Y_00159	youtube_amin_sultani	2Lobk49sE0Y	1783.129	1801.129	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00160.wav			0	0				ps	2Lobk49sE0Y_00160	youtube_amin_sultani	2Lobk49sE0Y	1801.129	1819.129	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00161.wav			0	0				ps	2Lobk49sE0Y_00161	youtube_amin_sultani	2Lobk49sE0Y	1819.129	1837.129	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00162.wav			0	0				ps	2Lobk49sE0Y_00162	youtube_amin_sultani	2Lobk49sE0Y	1837.129	1840.24	3.111	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00163.wav			0	0				ps	2Lobk49sE0Y_00163	youtube_amin_sultani	2Lobk49sE0Y	1840.24	1858.24	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00164.wav			0	0				ps	2Lobk49sE0Y_00164	youtube_amin_sultani	2Lobk49sE0Y	1858.24	1867.767	9.527	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00165.wav			0	0				ps	2Lobk49sE0Y_00165	youtube_amin_sultani	2Lobk49sE0Y	1867.767	1885.767	18.0	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00166.wav			0	0				ps	2Lobk49sE0Y_00166	youtube_amin_sultani	2Lobk49sE0Y	1885.767	1891.586	5.819	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00167.wav			0	0				ps	2Lobk49sE0Y_00167	youtube_amin_sultani	2Lobk49sE0Y	1891.586	1902.981	11.395	100.0	0.0		
2Lobk49sE0Y/2Lobk49sE0Y_00168.wav			0	0				ps	2Lobk49sE0Y_00168	youtube_amin_sultani	2Lobk49sE0Y	1902.981	1910.004	7.023	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00000.wav			0	0				ps	7_WiO3cEZqw_00000	youtube_amin_sultani	7_WiO3cEZqw	0.0	18.0	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00001.wav			0	0				ps	7_WiO3cEZqw_00001	youtube_amin_sultani	7_WiO3cEZqw	18.0	25.162	7.162	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00002.wav			0	0				ps	7_WiO3cEZqw_00002	youtube_amin_sultani	7_WiO3cEZqw	25.162	43.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00003.wav			0	0				ps	7_WiO3cEZqw_00003	youtube_amin_sultani	7_WiO3cEZqw	43.162	61.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00004.wav			0	0				ps	7_WiO3cEZqw_00004	youtube_amin_sultani	7_WiO3cEZqw	61.162	79.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00005.wav			0	0				ps	7_WiO3cEZqw_00005	youtube_amin_sultani	7_WiO3cEZqw	79.162	97.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00006.wav			0	0				ps	7_WiO3cEZqw_00006	youtube_amin_sultani	7_WiO3cEZqw	97.162	115.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00007.wav			0	0				ps	7_WiO3cEZqw_00007	youtube_amin_sultani	7_WiO3cEZqw	115.162	133.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00008.wav			0	0				ps	7_WiO3cEZqw_00008	youtube_amin_sultani	7_WiO3cEZqw	133.162	151.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00009.wav			0	0				ps	7_WiO3cEZqw_00009	youtube_amin_sultani	7_WiO3cEZqw	151.162	169.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00010.wav			0	0				ps	7_WiO3cEZqw_00010	youtube_amin_sultani	7_WiO3cEZqw	169.162	187.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00011.wav			0	0				ps	7_WiO3cEZqw_00011	youtube_amin_sultani	7_WiO3cEZqw	187.162	205.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00012.wav			0	0				ps	7_WiO3cEZqw_00012	youtube_amin_sultani	7_WiO3cEZqw	205.162	223.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00013.wav			0	0				ps	7_WiO3cEZqw_00013	youtube_amin_sultani	7_WiO3cEZqw	223.162	241.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00014.wav			0	0				ps	7_WiO3cEZqw_00014	youtube_amin_sultani	7_WiO3cEZqw	241.162	259.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00015.wav			0	0				ps	7_WiO3cEZqw_00015	youtube_amin_sultani	7_WiO3cEZqw	259.162	277.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00016.wav			0	0				ps	7_WiO3cEZqw_00016	youtube_amin_sultani	7_WiO3cEZqw	277.162	295.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00017.wav			0	0				ps	7_WiO3cEZqw_00017	youtube_amin_sultani	7_WiO3cEZqw	295.162	313.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00018.wav			0	0				ps	7_WiO3cEZqw_00018	youtube_amin_sultani	7_WiO3cEZqw	313.162	331.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00019.wav			0	0				ps	7_WiO3cEZqw_00019	youtube_amin_sultani	7_WiO3cEZqw	331.162	349.162	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00020.wav			0	0				ps	7_WiO3cEZqw_00020	youtube_amin_sultani	7_WiO3cEZqw	349.162	358.077	8.915	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00021.wav			0	0				ps	7_WiO3cEZqw_00021	youtube_amin_sultani	7_WiO3cEZqw	358.077	376.077	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00022.wav			0	0				ps	7_WiO3cEZqw_00022	youtube_amin_sultani	7_WiO3cEZqw	376.077	394.077	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00023.wav			0	0				ps	7_WiO3cEZqw_00023	youtube_amin_sultani	7_WiO3cEZqw	394.077	412.077	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00024.wav			0	0				ps	7_WiO3cEZqw_00024	youtube_amin_sultani	7_WiO3cEZqw	412.077	427.792	15.715	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00025.wav			0	0				ps	7_WiO3cEZqw_00025	youtube_amin_sultani	7_WiO3cEZqw	427.792	445.792	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00026.wav			0	0				ps	7_WiO3cEZqw_00026	youtube_amin_sultani	7_WiO3cEZqw	445.792	463.792	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00027.wav			0	0				ps	7_WiO3cEZqw_00027	youtube_amin_sultani	7_WiO3cEZqw	463.792	481.792	18.0	100.0	0.0		
7_WiO3cEZqw/7_WiO3cEZqw_00028.wav			0	0				ps	7_WiO3cEZqw_00028	youtube_amin_sultani	7_WiO3cEZqw	481.792	494.0	12.208	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00001.wav			0	0				ps	8TTGi9HC8m8_00001	youtube_amin_sultani	8TTGi9HC8m8	3.414	21.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00002.wav			0	0				ps	8TTGi9HC8m8_00002	youtube_amin_sultani	8TTGi9HC8m8	21.414	39.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00003.wav			0	0				ps	8TTGi9HC8m8_00003	youtube_amin_sultani	8TTGi9HC8m8	39.414	57.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00004.wav			0	0				ps	8TTGi9HC8m8_00004	youtube_amin_sultani	8TTGi9HC8m8	57.414	75.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00005.wav			0	0				ps	8TTGi9HC8m8_00005	youtube_amin_sultani	8TTGi9HC8m8	75.414	93.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00006.wav			0	0				ps	8TTGi9HC8m8_00006	youtube_amin_sultani	8TTGi9HC8m8	93.414	111.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00007.wav			0	0				ps	8TTGi9HC8m8_00007	youtube_amin_sultani	8TTGi9HC8m8	111.414	129.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00008.wav			0	0				ps	8TTGi9HC8m8_00008	youtube_amin_sultani	8TTGi9HC8m8	129.414	147.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00009.wav			0	0				ps	8TTGi9HC8m8_00009	youtube_amin_sultani	8TTGi9HC8m8	147.414	165.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00010.wav			0	0				ps	8TTGi9HC8m8_00010	youtube_amin_sultani	8TTGi9HC8m8	165.414	183.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00011.wav			0	0				ps	8TTGi9HC8m8_00011	youtube_amin_sultani	8TTGi9HC8m8	183.414	201.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00012.wav			0	0				ps	8TTGi9HC8m8_00012	youtube_amin_sultani	8TTGi9HC8m8	201.414	219.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00013.wav			0	0				ps	8TTGi9HC8m8_00013	youtube_amin_sultani	8TTGi9HC8m8	219.414	237.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00014.wav			0	0				ps	8TTGi9HC8m8_00014	youtube_amin_sultani	8TTGi9HC8m8	237.414	255.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00015.wav			0	0				ps	8TTGi9HC8m8_00015	youtube_amin_sultani	8TTGi9HC8m8	255.414	273.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00016.wav			0	0				ps	8TTGi9HC8m8_00016	youtube_amin_sultani	8TTGi9HC8m8	273.414	291.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00017.wav			0	0				ps	8TTGi9HC8m8_00017	youtube_amin_sultani	8TTGi9HC8m8	291.414	309.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00018.wav			0	0				ps	8TTGi9HC8m8_00018	youtube_amin_sultani	8TTGi9HC8m8	309.414	327.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00019.wav			0	0				ps	8TTGi9HC8m8_00019	youtube_amin_sultani	8TTGi9HC8m8	327.414	345.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00020.wav			0	0				ps	8TTGi9HC8m8_00020	youtube_amin_sultani	8TTGi9HC8m8	345.414	363.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00021.wav			0	0				ps	8TTGi9HC8m8_00021	youtube_amin_sultani	8TTGi9HC8m8	363.414	381.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00022.wav			0	0				ps	8TTGi9HC8m8_00022	youtube_amin_sultani	8TTGi9HC8m8	381.414	399.414	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00023.wav			0	0				ps	8TTGi9HC8m8_00023	youtube_amin_sultani	8TTGi9HC8m8	399.414	416.657	17.243	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00024.wav			0	0				ps	8TTGi9HC8m8_00024	youtube_amin_sultani	8TTGi9HC8m8	416.657	434.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00025.wav			0	0				ps	8TTGi9HC8m8_00025	youtube_amin_sultani	8TTGi9HC8m8	434.657	452.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00026.wav			0	0				ps	8TTGi9HC8m8_00026	youtube_amin_sultani	8TTGi9HC8m8	452.657	470.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00027.wav			0	0				ps	8TTGi9HC8m8_00027	youtube_amin_sultani	8TTGi9HC8m8	470.657	488.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00028.wav			0	0				ps	8TTGi9HC8m8_00028	youtube_amin_sultani	8TTGi9HC8m8	488.657	506.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00029.wav			0	0				ps	8TTGi9HC8m8_00029	youtube_amin_sultani	8TTGi9HC8m8	506.657	524.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00030.wav			0	0				ps	8TTGi9HC8m8_00030	youtube_amin_sultani	8TTGi9HC8m8	524.657	542.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00031.wav			0	0				ps	8TTGi9HC8m8_00031	youtube_amin_sultani	8TTGi9HC8m8	542.657	560.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00032.wav			0	0				ps	8TTGi9HC8m8_00032	youtube_amin_sultani	8TTGi9HC8m8	560.657	578.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00033.wav			0	0				ps	8TTGi9HC8m8_00033	youtube_amin_sultani	8TTGi9HC8m8	578.657	596.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00034.wav			0	0				ps	8TTGi9HC8m8_00034	youtube_amin_sultani	8TTGi9HC8m8	596.657	614.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00035.wav			0	0				ps	8TTGi9HC8m8_00035	youtube_amin_sultani	8TTGi9HC8m8	614.657	632.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00036.wav			0	0				ps	8TTGi9HC8m8_00036	youtube_amin_sultani	8TTGi9HC8m8	632.657	650.657	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00037.wav			0	0				ps	8TTGi9HC8m8_00037	youtube_amin_sultani	8TTGi9HC8m8	650.657	655.858	5.201	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00038.wav			0	0				ps	8TTGi9HC8m8_00038	youtube_amin_sultani	8TTGi9HC8m8	655.858	673.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00039.wav			0	0				ps	8TTGi9HC8m8_00039	youtube_amin_sultani	8TTGi9HC8m8	673.858	691.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00040.wav			0	0				ps	8TTGi9HC8m8_00040	youtube_amin_sultani	8TTGi9HC8m8	691.858	709.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00041.wav			0	0				ps	8TTGi9HC8m8_00041	youtube_amin_sultani	8TTGi9HC8m8	709.858	727.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00042.wav			0	0				ps	8TTGi9HC8m8_00042	youtube_amin_sultani	8TTGi9HC8m8	727.858	745.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00043.wav			0	0				ps	8TTGi9HC8m8_00043	youtube_amin_sultani	8TTGi9HC8m8	745.858	763.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00044.wav			0	0				ps	8TTGi9HC8m8_00044	youtube_amin_sultani	8TTGi9HC8m8	763.858	781.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00045.wav			0	0				ps	8TTGi9HC8m8_00045	youtube_amin_sultani	8TTGi9HC8m8	781.858	799.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00046.wav			0	0				ps	8TTGi9HC8m8_00046	youtube_amin_sultani	8TTGi9HC8m8	799.858	817.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00047.wav			0	0				ps	8TTGi9HC8m8_00047	youtube_amin_sultani	8TTGi9HC8m8	817.858	835.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00048.wav			0	0				ps	8TTGi9HC8m8_00048	youtube_amin_sultani	8TTGi9HC8m8	835.858	853.858	18.0	100.0	0.0		
8TTGi9HC8m8/8TTGi9HC8m8_00049.wav			0	0				ps	8TTGi9HC8m8_00049	youtube_amin_sultani	8TTGi9HC8m8	853.858	871.858	18.0	100.0	0.0		
